"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,121919896,61,100,,134687764
2019,121919903,8,68,,134687774
2019,121919913,63,75,,134687785
2019,121919929,21,1,,134687818
2019,121919958,10,,,134687859
2019,121919980,36,100,,134687891
2019,121919980,4,800,,134687890
2019,121919985,61,200,,134687898
2019,121919984,61,200,14-OCT-19,134687897
2019,121919996,26,7500,,134687911
2019,121919996,7,500,,134687912
2019,121920208,6,100,,134688142
2019,121926832,10,,,134701065
2019,121919753,7,268,,134687587
2019,121919812,19,436,,134687651
2019,121919816,6,430,,134687655
2019,121919858,9,0,,134687718
2019,121919863,3,150,,134687723
2019,121919972,3,1,,134687880
2019,121919988,63,320,28-OCT-19,134687901
2019,121919989,6,400,,134687903
2019,121919989,63,1021,,134687904
2019,121919989,17,600,,134687902
2019,121925636,36,218,,134699356
2019,121925636,50,173,,134699357
2019,121926885,6,14,26-DEC-19,134701120
2019,121926886,6,14,,134701121
2019,121926891,63,47,28-DEC-19,134701128
2019,121926892,63,47,,134701129
2019,121926954,7,1,,134701209
2019,121926954,61,600,,134701207
2019,121926954,51,0,,134701210
2019,121926954,25,1,,134701208
2019,121926954,9,0,,134701211
2019,121919813,19,819,,134687652
2019,121919817,10,,,134687656
2019,121919885,10,,,134687748
2019,121925634,63,1,,134699354
2019,121925637,20,200,,134699358
2019,121928356,20,1,,134707343
2019,121929864,40,3000,,134709187
2019,121953026,63,300,,134742343
2019,121926933,10,,,134701184
2019,121929320,54,1,,134708454
2019,121928418,10,,,134707398
2019,121928421,36,5256,,134707401
2019,121928421,20,200,,134707402
2019,121929111,31,877,,134708193
2019,121929113,25,1,,134708195
2019,121929121,3,1,,134708203
2019,121929126,8,73,,134708208
2019,121929125,8,73,19-SEP-19,134708207
2019,121929131,61,700,,134708213
2019,121929136,63,1,,134708218
2019,121929135,63,1,29-OCT-19,134708217
2019,121929231,9,0,,134708341
2019,121929231,20,1,,134708340
2019,121929231,25,1,,134708339
2019,121929267,63,0,,134708384
2019,121929269,38,1,,134708386
2019,121929317,63,900,,134708451
2019,121929317,36,4000,,134708450
2019,121929328,38,1,,134708462
2019,121929348,10,,,134708483
2019,121953015,63,364,29-JUL-19,134742331
2019,121929352,25,1,,134708487
2019,121929352,9,0,,134708489
2019,121929352,20,1,,134708488
2019,121929356,10,,,134708493
2019,121929360,16,349,,134708497
2019,121929359,16,349,22-DEC-19,134708496
2019,121929365,9,0,,134708503
2019,121929370,21,4646,,134708510
2019,121929417,42,100,,134708565
2019,121929457,24,1,03-SEP-19,134708626
2019,121929457,67,1,05-SEP-19,134708625
2019,121929458,24,1,,134708627
2019,121953016,63,364,,134742332
2019,121953021,8,68,12-AUG-19,134742338
2019,121953022,8,68,,134742339
2019,121954628,63,0,,134747416
2019,121954629,61,1,,134747417
2019,121920035,63,1,,134687964
2019,121953023,36,49,,134742340
2019,121926792,50,25,,134701015
2019,121952604,10,,,134741710
2019,121952611,17,12000,,134741719
2019,121952615,51,0,,134741727
2019,121952358,63,130,,134741375
2019,121929272,38,1800,,134708391
2019,121929342,63,1,,134708476
2019,121929351,38,350,,134708486
2019,121929361,7,6295,,134708498
2019,121929361,63,2500,,134708499
2019,121929371,16,5,24-DEC-19,134708511
2019,121929372,61,29,,134708512
2019,121929372,16,5,,134708513
2019,121929375,9,0,,134708516
2019,121929379,2,36,,134708525
2019,121929382,15,400,,134708529
2019,121929386,9,0,,134708533
2019,121929387,36,2522,,134708534
2019,121952609,17,1,,134741717
2019,121952615,61,1200,,134741726
2019,121929476,3,1,,134708650
2019,121952615,9,0,,134741728
2019,121952372,29,1,,134741390
2019,121952373,11,160,,134741392
2019,121952373,10,,,134741391
2019,121952634,63,118,,134741769
2019,121952860,63,400,,134742126
2019,121953017,63,1,07-AUG-19,134742333
2019,121953018,36,10,,134742334
2019,121953018,63,5000,,134742335
2019,121953065,63,77,,134742396
2019,121953064,63,77,27-DEC-19,134742395
2019,121956294,22,0,,134754212
2019,121956299,6,275,,134754217
2019,121956300,47,0,,134754218
2019,121956347,3,1000,,134754282
2019,121956348,6,230,,134754283
2019,121956348,25,100,,134754284
2019,121956350,20,100,,134754286
2019,121956350,9,0,,134754289
2019,121956350,51,0,,134754288
2019,121956350,63,135,,134754290
2019,121956350,25,50,,134754287
2019,121956349,3,250,,134754285
2019,121956355,19,23,,134754297
2019,121956355,6,39,,134754296
2019,121956421,42,200,,134754370
2019,121956425,10,,,134754374
2019,121956428,38,1500,,134754378
2019,121956433,20,35,,134754385
2019,121956433,63,50,,134754386
2019,121956436,20,130,,134754389
2019,121956438,19,107,,134754392
2019,121956438,20,126,,134754391
2019,121956446,38,1100,,134754403
2019,121956479,6,995,,134754452
2019,121956561,19,89,27-DEC-19,134754590
2019,121956562,19,89,,134754591
2019,121956784,20,20,,134754845
2019,121956784,16,20,,134754846
2019,121919815,19,616,,134687654
2019,121919818,19,501,,134687657
2019,121929087,21,100,,134708166
2019,121929087,51,0,,134708167
2019,121929306,10,,,134708438
2019,121929306,11,1,,134708439
2019,121929310,63,1,,134708443
2019,121929309,63,1,13-DEC-19,134708442
2019,121952328,47,0,,134741336
2019,121920068,25,20,,134687995
2019,121929280,21,1,,134708402
2019,121929285,3,1,,134708412
2019,121953085,45,1000,,134742415
2019,121952435,19,1,,134741480
2019,121929838,11,1,,134709149
2019,121929087,25,100,,134708165
2019,121929087,9,0,,134708168
2019,121929099,10,,,134708181
2019,121929122,36,200,,134708204
2019,121929190,3,1,,134708285
2019,121929191,63,1,,134708286
2019,121929197,16,90,,134708293
2019,121929199,63,1,,134708295
2019,121929203,15,1800,,134708299
2019,121929217,63,1,,134708322
2019,121929217,9,0,,134708321
2019,121929225,9,0,,134708331
2019,121929225,25,300,,134708330
2019,121929227,3,2000,,134708333
2019,121929228,21,7000,,134708334
2019,121929314,63,119,,134708447
2019,121929358,25,400,,134708495
2019,121929363,3,1000,,134708501
2019,121929367,20,19,,134708505
2019,121929373,63,200,,134708514
2019,121929378,25,45,,134708521
2019,121929378,9,0,,134708524
2019,121929378,20,50,,134708520
2019,121929378,22,0,,134708523
2019,121929378,51,0,,134708522
2019,121929378,17,2500,,134708519
2019,121929377,3,1,,134708518
2019,121929380,63,1121,,134708526
2019,121929384,52,0,,134708531
2019,121929392,25,1,,134708538
2019,121929392,63,1,,134708539
2019,121929391,3,1,,134708537
2019,121929396,3,1,,134708543
2019,121929397,9,0,,134708547
2019,121929397,51,0,,134708546
2019,121929397,25,2,,134708545
2019,121929397,20,100,,134708544
2019,121929519,3,3000,,134708710
2019,121929521,9,0,,134708718
2019,121929521,20,55,,134708715
2019,121929521,25,2,,134708716
2019,121929521,51,0,,134708717
2019,121929555,63,0,,134708790
2019,121929556,3,1,,134708791
2019,121929568,35,500,,134708804
2019,121929574,10,,,134708814
2019,121929581,51,0,,134708822
2019,121929580,3,1,13-DEC-19,134708820
2019,121929581,3,1,,134708821
2019,121929581,9,0,,134708823
2019,121929583,9,0,,134708825
2019,121929585,21,1150,,134708827
2019,121929587,38,75,,134708829
2019,121956610,6,300,,134754641
2019,121952323,3,1,,134741324
2019,121952327,38,1,,134741331
2019,121952328,20,1,,134741335
2019,121952328,9,0,,134741337
2019,121952328,6,160,,134741333
2019,121952328,21,1,,134741334
2019,121952328,63,200,,134741338
2019,121952328,25,200,,134741332
2019,121952333,26,180,,134741345
2019,121952333,36,2455,,134741344
2019,121952333,63,40,,134741346
2019,121952422,47,0,,134741458
2019,121952422,51,0,,134741457
2019,121952422,9,0,,134741459
2019,121952422,63,0,,134741460
2019,121952422,20,1,,134741456
2019,121952422,25,1,,134741455
2019,121952432,38,3032,,134741476
2019,121952438,6,218,27-DEC-19,134741483
2019,121952439,6,218,,134741484
2019,121952441,20,1000,,134741486
2019,121952450,47,0,,134741496
2019,121956264,10,,,134754160
2019,121952533,19,150,,134741622
2019,121952587,20,5200,,134741690
2019,121952744,36,205,,134741955
2019,121956426,10,,,134754375
2019,121952749,36,3,,134741964
2019,121952752,20,280,,134741967
2019,121952769,3,25000,25-DEC-19,134741985
2019,121952773,9,0,,134741989
2019,121952776,11,1,,134741993
2019,121952776,10,,,134741992
2019,121952801,63,1,,134742031
2019,121952826,25,500,,134742069
2019,121952826,47,0,,134742071
2019,121952826,51,0,,134742070
2019,121952826,9,0,,134742072
2019,121952842,35,1,,134742097
2019,121952871,36,1,,134742136
2019,121952880,10,,,134742149
2019,121956610,63,1400,,134754642
2019,121956265,6,24,,134754161
2019,121956268,63,50,,134754168
2019,121956268,9,0,,134754167
2019,121956267,42,800,,134754163
2019,121956268,25,20,,134754165
2019,121956268,51,0,,134754166
2019,121956268,20,40,,134754164
2019,121956274,25,100,,134754179
2019,121956274,20,50,,134754180
2019,121956274,63,120,,134754183
2019,121956274,9,0,,134754182
2019,121956274,51,0,,134754181
2019,121956420,20,1,,134754369
2019,121956422,63,40,,134754371
2019,121956431,16,284,,134754382
2019,121956430,16,284,28-DEC-19,134754380
2019,121956430,63,912,28-DEC-19,134754381
2019,121956431,63,912,,134754383
2019,121956655,42,500,,134754696
2019,121926968,50,50,,134701227
2019,121929246,36,1,,134708363
2019,121929246,4,50,,134708362
2019,121929292,51,0,,134708418
2019,121929292,9,0,,134708420
2019,121929292,47,0,,134708419
2019,121929292,61,850,,134708417
2019,121929308,38,300,,134708441
2019,121929381,10,,,134708527
2019,121929381,63,1,,134708528
2019,121929385,17,3500,,134708532
2019,121929393,3,1,,134708540
2019,121929394,25,1,,134708541
2019,121929398,16,1,,134708548
2019,121920074,27,400,,134688006
2019,121920074,16,100,,134688008
2019,121920074,62,150,,134688007
2019,121920074,36,1404,,134688002
2019,121920074,43,663,,134688005
2019,121920074,6,750,,134688004
2019,121920074,23,1150,,134688003
2019,121920078,63,100,,134688011
2019,121920077,3,1,,134688010
2019,121920153,3,2500,24-DEC-19,134688083
2019,121920154,3,2500,,134688084
2019,122971773,52,0,,136140045
2019,122971780,10,,,136140055
2019,122971937,63,580,,136140247
2019,122971984,10,,,136140306
2019,122971990,35,1,,136140310
2019,122971991,20,9400,,136140311
2019,122972058,19,59,24-APR-19,136140407
2019,122972059,19,59,,136140409
2019,122972058,16,24,24-APR-19,136140408
2019,122972059,16,24,,136140410
2019,122972061,10,,,136140412
2019,122972067,11,1,,136140420
2019,122972067,10,,,136140419
2019,121920171,63,1,,134688105
2019,121919956,20,80,,134687857
2019,121919960,63,1,,134687861
2019,121919959,63,25,,134687860
2019,121929130,63,1,,134708212
2019,121929133,61,800,,134708215
2019,121929139,63,1,,134708221
2019,121929140,38,3500,,134708222
2019,121929144,9,0,,134708229
2019,121929148,3,1,,134708235
2019,121929149,3,1,,134708236
2019,121929166,63,625,,134708259
2019,121929170,6,80,,134708263
2019,121929169,3,250,,134708262
2019,121929171,6,20,,134708264
2019,121929180,61,1,,134708275
2019,121929180,10,,,134708274
2019,121929182,63,1,,134708277
2019,121929184,3,1,,134708279
2019,121929194,37,30000,07-DEC-19,134708289
2019,121929194,63,1,07-DEC-19,134708290
2019,121929200,63,100,,134708296
2019,121929206,61,300,,134708304
2019,121929206,20,922,,134708303
2019,121929206,6,100,,134708305
2019,121929207,36,2888,,134708306
2019,121929218,63,238,,134708323
2019,121929219,63,759,,134708324
2019,121929340,25,30,,134708474
2019,121929343,6,99,,134708477
2019,121929532,10,,,134708741
2019,121929545,51,0,,134708772
2019,121929545,63,0,,134708773
2019,121929545,6,1,,134708771
2019,121929545,61,1,,134708770
2019,121929625,3,1,,134708874
2019,121907380,20,250,,134677450
2019,121952948,63,1,,134742240
2019,121907409,47,0,,134677491
2019,121907423,63,15,,134677514
2019,121907423,8,300,,134677512
2019,121907423,4,550,,134677511
2019,121907423,36,200,,134677513
2019,121907427,38,600,,134677518
2019,121907429,47,0,,134677520
2019,121907431,3,1200,,134677524
2019,121907433,63,185,,134677526
2019,121952866,10,,,134742131
2019,121907439,38,109,,134677537
2019,121919963,16,25,,134687866
2019,121919963,7,999,,134687865
2019,121919962,7,999,28-DEC-19,134687863
2019,121907453,6,300,,134677556
2019,121907459,10,100,,134677563
2019,121907461,26,100,,134677565
2019,121907463,64,2000,,134677567
2019,121952448,63,600,,134741494
2019,121952448,4,2000,,134741493
2019,121907485,6,180,,134677595
2019,121907486,25,20,,134677598
2019,121907486,20,90,,134677597
2019,121907486,47,0,,134677600
2019,121907486,61,200,,134677596
2019,121907486,9,0,,134677601
2019,121907486,51,0,,134677599
2019,121907506,10,,,134677628
2019,121907506,11,1,,134677629
2019,121929185,3,1,06-DEC-19,134708280
2019,121919643,10,,,134687440
2019,121919962,16,25,28-DEC-19,134687864
2019,121929183,51,0,,134708278
2019,121929187,3,1,,134708282
2019,121929186,10,,,134708281
2019,121953024,63,1,,134742341
2019,121929254,63,100,,134708371
2019,121929300,61,1000,,134708433
2019,121929300,20,1950,,134708432
2019,121929453,21,9612,,134708621
2019,121929471,20,1,,134708644
2019,121929492,20,1,,134708677
2019,121952697,10,,,134741870
2019,121929600,10,,,134708846
2019,121952329,61,100,,134741339
2019,121929738,63,1,,134709036
2019,121952325,3,1,,134741325
2019,121952329,63,60,,134741341
2019,121952329,7,60,,134741340
2019,121952338,10,,,134741355
2019,121952342,63,500,,134741358
2019,121952349,63,1,,134741366
2019,121952433,10,,,134741477
2019,121952433,11,1,,134741478
2019,121952454,3,450,,134741503
2019,121956198,10,,,134754042
2019,121953014,6,67,,134742330
2019,121953019,8,92,08-AUG-19,134742336
2019,121953020,8,92,,134742337
2019,121953062,63,0,,134742394
2019,121953066,9,0,,134742397
2019,121956199,17,1,,134754044
2019,121956199,7,1,,134754045
2019,121956199,26,1,,134754043
2019,121956206,63,0,,134754054
2019,121956206,3,1,,134754053
2019,121919690,36,12,,134687498
2019,121919690,47,0,,134687502
2019,121919690,20,3,,134687499
2019,121919690,26,40,,134687496
2019,121919690,63,20,,134687503
2019,121919690,6,1,,134687501
2019,121919690,23,1,,134687500
2019,121919690,60,35,,134687497
2019,121929101,10,,,134708183
2019,121919845,3,1,,134687702
2019,121923852,52,0,,134696936
2019,121929105,63,100,09-DEC-19,134708187
2019,121929106,63,100,,134708188
2019,121929127,13,500,26-SEP-19,134708209
2019,121929128,51,0,,134708210
2019,121929132,20,741,,134708214
2019,126077835,63,0,,140008767
2019,125849736,11,1,,139718625
2019,125849736,10,,,139718624
2019,125836907,11,10,,139706669
2019,125837022,10,,,139706811
2019,125837023,52,0,,139706813
2019,125837022,11,1,,139706812
2019,126057446,10,,,139979290
2019,126057447,10,,,139979291
2019,126057448,3,1,,139979292
2019,126057449,3,2500,,139979293
2019,125850074,63,0,,139719021
2019,125850074,29,1,,139719020
2019,125902966,9,0,,139791406
2019,125902966,63,1,,139791407
2019,125902966,51,0,,139791405
2019,125902966,20,10,,139791404
2019,125903074,10,,,139791526
2019,125867541,36,1,,139740239
2019,125867541,13,1,,139740240
2019,125867541,54,1,,139740238
2019,125917922,38,200,,139812971
2019,122795073,4,400,,135898034
2019,122795212,26,1260,,135898197
2019,119194732,60,200,,131427550
2019,119194732,20,1,,131427551
2019,119194732,26,250,,131427549
2019,119194732,61,1900,,131427548
2019,117919638,9,0,,129162433
2019,117919638,6,450,,129162428
2019,117919638,51,0,,129162432
2019,117919638,20,400,,129162429
2019,117919638,63,40,,129162434
2019,117919638,60,890,,129162427
2019,117919637,38,100,,129162426
2019,117919638,25,205,,129162430
2019,117919638,41,140,,129162431
2019,117954641,11,1,,129202416
2019,117954643,38,1,,129202418
2019,117954646,20,78,,129202422
2019,117954645,63,1,,129202420
2019,117954646,61,357,,129202421
2019,117954651,11,1,,129202428
2019,117954680,10,,,129202460
2019,117954683,3,1,01-SEP-19,129202463
2019,117954684,3,1,,129202464
2019,117954706,36,40,,129202500
2019,117954708,26,879,,129202502
2019,117954730,26,1,,129202535
2019,117954731,63,1,,129202536
2019,117954747,4,1200,,129202550
2019,117954748,20,104,,129202551
2019,117954788,30,300,,129202600
2019,117954789,20,232,,129202601
2019,117954789,25,20,,129202602
2019,117954789,63,180,,129202603
2019,117954795,21,4279,,129202610
2019,117954796,24,2100,,129202611
2019,117954797,3,500,,129202612
2019,117954799,3,8000,,129202614
2019,117954798,3,8000,31-AUG-19,129202613
2019,117954802,20,250,,129202617
2019,117954803,25,1,,129202618
2019,117954805,22,0,,129202620
2019,117954806,20,75000,,129202621
2019,117954810,47,0,,129202625
2019,117954809,47,0,21-AUG-19,129202624
2019,117954812,9,0,,129202627
2019,117954813,63,1,,129202629
2019,117954813,12,1,,129202628
2019,117954814,63,1,,129202630
2019,117919592,19,14,,129162359
2019,117919591,19,14,26-JUL-19,129162358
2019,117919602,3,1,,129162379
2019,117919602,63,1,,129162380
2019,117919601,3,1,13-AUG-19,129162378
2019,117919608,63,1,,129162386
2019,117954819,63,1,,129202635
2019,117954815,3,400,,129202631
2019,117954817,63,975,,129202633
2019,117954820,61,1,,129202636
2019,117954822,63,1,,129202638
2019,117954824,20,450,,129202640
2019,117954839,6,143,,129202657
2019,117954850,20,430,,129202674
2019,117954853,33,350,,129202677
2019,117954852,33,50,,129202676
2019,117954855,10,,,129202679
2019,117954855,11,2,,129202680
2019,117954858,54,5000,,129202683
2019,117954860,3,200,,129202685
2019,117954861,9,0,,129202688
2019,117954861,51,0,,129202687
2019,117954861,25,20,,129202686
2019,124974909,63,34,,138847735
2019,124974941,6,19,,138847785
2019,124974941,36,5,,138847787
2019,124974941,63,40,,138847788
2019,124974941,8,6,,138847786
2019,124974944,63,0,,138847791
2019,124974915,8,128,,138847743
2019,124974918,47,0,,138847749
2019,124974923,6,50,,138847755
2019,124974923,36,10,,138847756
2019,124974923,16,5,,138847757
2019,124974923,19,173,,138847754
2019,124974927,4,287,,138847762
2019,124974931,19,300,,138847768
2019,124974948,4,1,,138847796
2019,124974959,8,1,,138847807
2019,124974963,19,1,,138847812
2019,124974963,6,12,,138847811
2019,124974971,23,13,,138847828
2019,124974971,19,4,,138847829
2019,124974971,63,29,,138847830
2019,124974971,6,96,,138847827
2019,124974977,63,1,,138847842
