yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
94662022,9466,2022,MNMHP0100,MNMHP0100,,N,N,,I,STATE PATROL: OAKDALE,DPS-SP DISTRICT 2400,State Patrol:,Oakdale,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,72,1,73,7,6,13,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,RAMSEY,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
94672022,9467,2022,MNMHP0200,MNMHP0200,,N,N,,I,STATE PATROL: ROCHESTER,DPS-SP DISTRICT 2100 ROCHESTER,State Patrol:,Rochester,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,50,14,64,3,15,18,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,OLMSTED,"Rochester, MN",Y,Y,Y
94682022,9468,2022,MNMHP0300,MNMHP0300,,N,N,,I,STATE PATROL: MARSHALL,DPS-SP DISTRICT 2300 MARSHALL,State Patrol:,Marshall,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,34,0,34,4,4,8,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,LYON,Not Specified,Y,Y,Y
94692022,9469,2022,MNMHP0400,MNMHP0400,,N,N,,I,STATE PATROL: GOLDEN VLY,DPS-SP GOLDEN VALLEY DIST 2500,State Patrol:,Golden Valley,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,82,0,82,16,2,18,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
94702022,9470,2022,MNMHP0600,MNMHP0600,,N,N,,I,STATE PATROL: ST. CLOUD,DPS-SP DISTRICT 2600 ST CLOUD,State Patrol:,St. Cloud,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,46,0,46,4,4,8,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,STEARNS,"St. Cloud, MN",Y,Y,Y
94712022,9471,2022,MNMHP0700,MNMHP0700,,N,N,,I,STATE PATROL: BRAINERD,DPS-SP DISTRICT 2800 BRAINERD,State Patrol:,Brainerd,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,29,1,30,3,2,5,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,CROW WING,Not Specified,Y,Y,Y
94722022,9472,2022,MNMHP0800,MNMHP0800,,N,N,,I,STATE PATROL: DETRT LKS,DPS-SP DISTRICT 2900 DETROIT LAKES,State Patrol:,Detroit Lakes,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,35,0,35,0,3,3,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,BECKER,Not Specified,Y,Y,Y
94732022,9473,2022,MNMHP0900,MNMHP0900,,N,N,,I,STATE PATROL: THF RVR FL,DPS-SP DISTRICT 3200 THIEF RIVER FALLS,State Patrol:,Thief River Falls,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,28,0,28,1,1,2,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,PENNINGTON,Not Specified,Y,Y,Y
94742022,9474,2022,MNMHP1000,MNMHP1000,,N,N,,I,STATE PATROL: VIRGINIA,DPS-SP DISTRICT 3100 VIRGINIA,State Patrol:,Virginia,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,22,0,22,3,3,6,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,ST LOUIS,"Duluth, MN-WI",Y,Y,Y
94752022,9475,2022,MNMHP1100,MNMHP1100,,N,N,,I,STATE PATROL: DULUTH,DPS-SP DISTRICT 2700 DULUTH,State Patrol:,Duluth,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,28,0,28,4,4,8,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,ST LOUIS,"Duluth, MN-WI",Y,Y,Y
94762022,9476,2022,MNMHP1200,MNMHP1200,,N,N,,I,STATE PATROL: MANKATO,DPS-SP DISTRICT 2200 MANKATO,State Patrol:,Mankato,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,State Police,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,27,0,27,2,3,5,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,BLUE EARTH,"Mankato, MN",Y,Y,Y
94772022,9477,2022,MNMHP1300,MNMHP1300,,N,N,,I,"CAPITOL SECURITY, ST PAUL",DPS-SP CAPITOL SECURITY ST PAUL,Capitol Security,St. Paul,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,Other State Agency,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,18,53,71,1,9,10,0,0,2016-06-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,2019-11-01,N,RAMSEY,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
226902022,22690,2022,MNBCA0000,MNBCA0000,,N,N,,I,BUREAU OF CRIMINAL APPREHENSION,BUREAU OF CRIMINAL APPREHENSION,Bureau of Criminal Apprehension,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,Other State Agency,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,71,77,148,23,217,240,0,0,2016-06-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
231792022,23179,2022,MNDI07000,MNDI07000,,N,N,,I,FOND DU LAC TRIBAL,FOND DU LAC TRIBAL,Fond du Lac Tribal,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,Tribal,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,18,0,18,2,2,4,0,0,2016-06-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,NOT SPECIFIED,"Duluth, MN-WI",Y,Y,Y
232302022,23230,2022,MN0300300,MN0300300,,N,N,,I,ISANTI,ISANTI,Isanti,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,7257,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,1,1,1.1,1.2,2016-06-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,ISANTI,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
232512022,23251,2022,MN0071000,MN0071000,,N,N,,I,MADISON LAKE,MADISON LAKE,Madison Lake,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1264,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.4,2.4,2016-06-01,2018-04-01,2018-04-01,2018-06-01,2018-06-01,2018-06-01,N,BLUE EARTH,"Mankato, MN",Y,Y,Y
232962022,23296,2022,MN0560200,MN0560200,,N,N,,I,PELICAN RAPIDS,PELICAN RAPIDS,Pelican Rapids,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2571,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,0,0,1.9,1.9,2016-06-01,2017-11-01,2018-01-01,2018-01-01,2018-01-01,2018-01-01,N,OTTER TAIL,Not Specified,Y,Y,Y
255612022,25561,2022,MN0480300,MN0480300,,N,N,,I,ISLE,,Isle,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,836,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,4.8,4.8,2016-06-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,MILLE LACS,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
255822022,25582,2022,MN0310700,MN0310700,,N,N,,I,DEER RIVER,,Deer River,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,902,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,0,1,4.4,4.4,2016-06-01,2019-02-01,2019-02-01,2019-06-01,2019-08-01,2019-06-01,N,ITASCA,Not Specified,Y,Y,Y
256102022,25610,2022,MN0310400,MN0310400,,N,N,,I,KEEWATIN,,Keewatin,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,968,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,3.1,3.1,2016-06-01,2019-02-01,2019-02-01,2019-06-01,2019-08-01,2019-02-01,N,ITASCA,Not Specified,Y,Y,Y
256152022,25615,2022,MN0720200,MN0720200,,N,N,,I,GAYLORD,,Gaylord,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2321,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,1.7,1.7,2016-06-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,SIBLEY,Not Specified,Y,Y,Y
256192022,25619,2022,MN0480400,MN0480400,,N,N,,I,ONAMIA,,Onamia,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,806,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,0,0,0,1,0,1,1.2,1.2,2016-06-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,MILLE LACS,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
256332022,25633,2022,MN0610200,MN0610200,,N,N,,I,STARBUCK,,Starbuck,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1382,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,0,1,2.9,2.9,2016-06-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,POPE,Not Specified,Y,Y,Y
256352022,25635,2022,MN0694400,MN0694400,,N,N,,I,EAST RANGE,,East Range,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,3650,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,1,1,2,2.2,2.5,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,ST LOUIS,"Duluth, MN-WI",Y,Y,Y
256482022,25648,2022,MN0180300,MN0180300,,N,N,,I,BREEZY POINT,,Breezy Point,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2741,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,0,1,1,2.2,2.6,2016-06-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,CROW WING,Not Specified,Y,Y,Y
256492022,25649,2022,MN0310100,MN0310100,,N,N,,I,BOVEY,,Bovey,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,808,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.5,2.5,2016-06-01,2019-02-01,2019-02-01,2020-03-01,2020-03-01,2019-02-01,N,ITASCA,Not Specified,Y,Y,Y
256582022,25658,2022,MN0181100,MN0181100,,N,N,,I,PEQUOT LAKES,,Pequot Lakes,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2449,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,2,1,3,2.4,2.9,2016-06-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,CROW WING,Not Specified,Y,Y,Y
256692022,25669,2022,MN0310200,MN0310200,,N,N,,I,COLERAINE,,Coleraine,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1979,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.0,1.0,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-08-01,2019-06-01,N,ITASCA,Not Specified,Y,Y,Y
257092022,25709,2022,MN0230400,MN0230400,,N,N,,I,PRESTON,,Preston,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1315,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.3,2.3,2016-06-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,N,FILLMORE,"Rochester, MN",Y,Y,Y
257102022,25710,2022,MN0010100,MN0010100,,N,N,,I,AITKIN,,Aitkin,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2092,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,1,1,3.3,3.8,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-08-01,2019-02-01,N,AITKIN,Not Specified,Y,Y,Y
257112022,25711,2022,MN0701000,MN0701000,,N,N,,I,ELKO NEW MARKET,,Elko New Market,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,4995,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,0,0,0,1.2,1.2,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,SCOTT,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
257152022,25715,2022,MNCON0000,MNCON0000,,N,N,,I,DEPT NAT RES ENF DIV,,Department of Natural Resources Enforcement Division,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,Other State Agency,0,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,177,3,180,22,28,50,0,0,2016-06-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
257172022,25717,2022,MN0692100,MN0692100,,N,N,,I,BREITUNG TOWNSHIP,,Breitung Township,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,522,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.9,1.9,2016-06-01,2020-04-01,2020-04-01,2020-04-01,2020-04-01,2020-04-01,N,ST LOUIS,"Duluth, MN-WI",Y,Y,Y
257202022,25720,2022,MN0650200,MN0650200,,N,N,,I,HECTOR,,Hector,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1004,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.0,1.0,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,RENVILLE,Not Specified,Y,Y,Y
257212022,25721,2022,MN0110700,MN0110700,,N,N,,I,PILLAGER,,Pillager,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,513,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.9,1.9,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-08-01,2019-02-01,N,CASS,Not Specified,Y,Y,Y
257222022,25722,2022,MN0340200,MN0340200,,N,N,,I,ATWATER,,Atwater,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1108,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.9,0.9,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,KANDIYOHI,Not Specified,Y,Y,Y
257272022,25727,2022,MN0650100,MN0650100,,N,N,,I,FAIRFAX,,Fairfax,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1235,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.6,1.6,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,RENVILLE,Not Specified,Y,Y,Y
257352022,25735,2022,MN0800400,MN0800400,,N,N,,I,MENAHGA,,Menahga,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1359,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.2,2.2,2016-06-01,2018-07-01,2018-07-01,2018-07-01,2018-07-01,2018-07-01,N,WADENA,Not Specified,Y,Y,Y
257382022,25738,2022,MN0720100,MN0720100,,N,N,,I,ARLINGTON,,Arlington,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2284,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,1,1,0.9,1.3,2016-06-01,2020-09-01,2020-09-01,2020-10-01,2020-10-01,2020-10-01,N,SIBLEY,Not Specified,Y,Y,Y
257402022,25740,2022,MN0420300,MN0420300,,N,N,,I,MINNEOTA,,Minneota,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1367,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.7,0.7,2016-06-01,2019-02-01,2019-02-01,2019-06-01,2019-02-01,2019-06-01,N,LYON,Not Specified,Y,Y,Y
257412022,25741,2022,MN0650400,MN0650400,,N,N,,I,RENVILLE,,Renville,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1286,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.3,2.3,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,RENVILLE,Not Specified,Y,Y,Y
257422022,25742,2022,MN0180400,MN0180400,,N,N,,I,CROSSLAKE,,Crosslake,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2494,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,0,0,2.4,2.4,2016-06-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,CROW WING,Not Specified,Y,Y,Y
257442022,25744,2022,MN0140100,MN0140100,,N,N,,I,BARNESVILLE,,Barnesville,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2799,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,1,1,1.8,2.1,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,CLAY,"Fargo, ND-MN",Y,Y,Y
257462022,25746,2022,MN0140300,MN0140300,,N,N,,I,HAWLEY,,Hawley,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2227,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.2,2.2,2016-06-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,2020-05-01,N,CLAY,"Fargo, ND-MN",Y,Y,Y
257512022,25751,2022,MN0010400,MN0010400,,N,N,,I,HILL CITY,,Hill City,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,620,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.6,1.6,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-08-01,2019-06-01,N,AITKIN,Not Specified,Y,Y,Y
257522022,25752,2022,MN0860400,MN0860400,,N,N,,I,HOWARD LAKE,,Howard Lake,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2170,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,1.4,1.4,2016-06-01,2020-11-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,WRIGHT,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
257542022,25754,2022,MN0110800,MN0110800,,N,N,,I,LAKE SHORE,,Lake Shore,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1108,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.8,1.8,2016-06-01,2019-02-01,2019-02-01,2019-06-01,2019-08-01,2019-06-01,N,CASS,Not Specified,Y,Y,Y
257552022,25755,2022,MN0110200,MN0110200,,N,N,,I,WALKER,,Walker,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,958,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,3.1,3.1,2016-06-01,2019-02-01,2019-02-01,2019-06-01,2019-08-01,2019-02-01,N,CASS,Not Specified,Y,Y,Y
257572022,25757,2022,MN0470200,MN0470200,,N,N,,I,EDEN VALLEY,,Eden Valley,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1023,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.0,1.0,2016-06-01,2020-04-01,2020-04-01,2020-04-01,2020-04-01,2020-04-01,N,"MEEKER, STEARNS",Not Specified,Y,Y,Y
257592022,25759,2022,MN0300200,MN0300200,,N,N,,I,BRAHAM,,Braham,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1793,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,1,2,2.8,3.3,2016-06-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,ISANTI,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
257642022,25764,2022,MN0200600,MN0200600,,N,N,,I,WEST CONCORD,,West Concord,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,848,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.2,1.2,2016-06-01,2019-06-01,2019-06-01,2019-06-01,2019-08-01,2019-08-01,N,DODGE,"Rochester, MN",Y,Y,Y
