incident_date,Aggravated Assault_avg,All Other Larceny_avg,Animal Cruelty_avg,Arson_avg,Assisting or Promoting Prostitution_avg,Betting/Wagering_avg,Bribery_avg,Burglary/Breaking & Entering_avg,Counterfeiting/Forgery_avg,Credit Card/Automated Teller Machine Fraud_avg,Destruction/Damage/Vandalism of Property_avg,Drug Equipment Violations_avg,Drug/Narcotic Violations_avg,Embezzlement_avg,Extortion/Blackmail_avg,False Pretenses/Swindle/Confidence Game_avg,Fondling_avg,Gambling Equipment Violation_avg,Hacking/Computer Invasion_avg,"Human Trafficking, Commercial Sex Acts_avg","Human Trafficking, Involuntary Servitude_avg",Identity Theft_avg,Impersonation_avg,Incest_avg,Intimidation_avg,Justifiable Homicide_avg,Kidnapping/Abduction_avg,Motor Vehicle Theft_avg,Murder and Nonnegligent Manslaughter_avg,Negligent Manslaughter_avg,Operating/Promoting/Assisting Gambling_avg,Pocket-picking_avg,Pornography/Obscene Material_avg,Prostitution_avg,Purchasing Prostitution_avg,Purse-snatching_avg,Rape_avg,Robbery_avg,Sexual Assault With An Object_avg,Shoplifting_avg,Simple Assault_avg,Sodomy_avg,Sports Tampering_avg,Statutory Rape_avg,Stolen Property Offenses_avg,Theft From Building_avg,Theft From Coin-Operated Machine or Device_avg,Theft From Motor Vehicle_avg,Theft of Motor Vehicle Parts or Accessories_avg,Weapon Law Violations_avg,Welfare Fraud_avg,Wire Fraud_avg,Aggravated Assault_avg_avg,All Other Larceny_avg_avg,Animal Cruelty_avg_avg,Arson_avg_avg,Assisting or Promoting Prostitution_avg_avg,Betting/Wagering_avg_avg,Bribery_avg_avg,Burglary/Breaking & Entering_avg_avg,Counterfeiting/Forgery_avg_avg,Credit Card/Automated Teller Machine Fraud_avg_avg,Destruction/Damage/Vandalism of Property_avg_avg,Drug Equipment Violations_avg_avg,Drug/Narcotic Violations_avg_avg,Embezzlement_avg_avg,Extortion/Blackmail_avg_avg,False Pretenses/Swindle/Confidence Game_avg_avg,Fondling_avg_avg,Gambling Equipment Violation_avg_avg,Hacking/Computer Invasion_avg_avg,"Human Trafficking, Commercial Sex Acts_avg_avg","Human Trafficking, Involuntary Servitude_avg_avg",Identity Theft_avg_avg,Impersonation_avg_avg,Incest_avg_avg,Intimidation_avg_avg,Justifiable Homicide_avg_avg,Kidnapping/Abduction_avg_avg,Motor Vehicle Theft_avg_avg,Murder and Nonnegligent Manslaughter_avg_avg,Negligent Manslaughter_avg_avg,Operating/Promoting/Assisting Gambling_avg_avg,Pocket-picking_avg_avg,Pornography/Obscene Material_avg_avg,Prostitution_avg_avg,Purchasing Prostitution_avg_avg,Purse-snatching_avg_avg,Rape_avg_avg,Robbery_avg_avg,Sexual Assault With An Object_avg_avg,Shoplifting_avg_avg,Simple Assault_avg_avg,Sodomy_avg_avg,Sports Tampering_avg_avg,Statutory Rape_avg_avg,Stolen Property Offenses_avg_avg,Theft From Building_avg_avg,Theft From Coin-Operated Machine or Device_avg_avg,Theft From Motor Vehicle_avg_avg,Theft of Motor Vehicle Parts or Accessories_avg_avg,Weapon Law Violations_avg_avg,Welfare Fraud_avg_avg,Wire Fraud_avg_avg
2021-01-02,19.466666666666665,74.0,,,,,,43.233333333333334,14.633333333333333,17.6,88.43333333333334,21.533333333333335,49.0,,,18.233333333333334,4.433333333333334,,,,,15.4,,,21.433333333333334,,,40.333333333333336,,,,,,,,,4.1,8.366666666666667,,59.166666666666664,47.1,,,,13.4,22.1,,64.46666666666667,30.8,14.433333333333334,,,19.65111111111111,72.99444444444445,,,,,,45.29666666666667,15.796666666666665,18.772222222222222,93.01555555555555,21.777777777777775,50.16777777777778,,,20.575555555555557,,,,,,15.725555555555557,,,20.796666666666667,,,41.90555555555555,,,,,,,,,,9.905555555555557,,58.68,46.85111111111111,,,,14.587777777777777,21.858888888888888,,69.98888888888888,28.71222222222222,16.58111111111111,,
2021-01-03,19.233333333333334,72.6,,,,,,43.7,14.333333333333334,17.366666666666667,87.43333333333334,21.566666666666666,48.7,,,17.366666666666667,4.566666666666666,,,,,15.233333333333333,,,21.433333333333334,,,40.13333333333333,,,,,,,,,4.3,8.3,,58.56666666666667,47.53333333333333,,,,13.4,21.633333333333333,,64.13333333333334,30.4,14.566666666666666,,,19.597777777777775,73.10111111111111,,,,,,45.221111111111114,15.755555555555556,18.717777777777776,92.67888888888888,21.77,50.160000000000004,,,20.475555555555555,,,,,,15.746666666666666,,,20.84555555555556,,,41.81111111111111,,,,,,,,,,9.773333333333333,,58.81777777777778,46.81444444444445,,,,14.537777777777778,21.905555555555555,,69.75444444444445,28.863333333333337,16.356666666666666,,
2021-01-04,19.233333333333334,73.76666666666667,,,,,,43.63333333333333,14.366666666666667,17.766666666666666,86.6,21.633333333333333,49.233333333333334,,,17.7,4.7,,,,,15.6,,,21.566666666666666,,,40.63333333333333,,,,,,,,,4.133333333333334,8.333333333333334,,58.43333333333333,47.46666666666667,,,,13.533333333333333,21.6,,63.13333333333333,30.3,14.633333333333333,,,19.546666666666667,73.27666666666666,,,,,,45.15555555555555,15.706666666666669,18.695555555555554,92.34222222222223,21.772222222222222,50.19777777777778,,,20.398888888888887,,,,,,15.784444444444444,,,20.902222222222225,,,41.73888888888889,,,,,,,,,,9.654444444444444,,58.95,46.79,,,,14.49,21.952222222222222,,69.49222222222221,28.99222222222222,16.15111111111111,,
2021-01-05,19.333333333333332,75.2,,,,,,43.666666666666664,14.666666666666666,18.133333333333333,86.8,21.933333333333334,49.8,,,18.333333333333332,4.6,,,,,16.1,,,21.666666666666668,,,41.43333333333333,,,,,,,,,4.1,8.166666666666666,,58.53333333333333,47.6,,,,13.666666666666666,21.766666666666666,,63.7,31.166666666666668,14.433333333333334,,,19.514444444444447,73.55222222222223,,,,,,45.10777777777778,15.676666666666668,18.706666666666663,92.05777777777777,21.782222222222224,50.257777777777775,,,20.353333333333335,,,,,,15.842222222222224,,,20.973333333333333,,,41.705555555555556,,,,,,,,,,9.536666666666667,,59.09222222222222,46.784444444444446,,,,14.454444444444444,22.015555555555558,,69.29555555555557,29.165555555555553,15.94111111111111,,
2021-01-06,19.166666666666668,74.63333333333334,,,,,,43.06666666666667,14.533333333333333,17.8,85.7,22.366666666666667,51.166666666666664,,,18.2,4.5,,,,,15.733333333333333,,,21.433333333333334,,,41.06666666666667,,,,,,,,,4.133333333333334,8.4,,58.8,47.53333333333333,,,,14.1,21.466666666666665,,62.43333333333333,30.866666666666667,14.6,,,19.473333333333333,73.78111111111112,,,,,,45.03666666666666,15.624444444444444,18.67888888888889,91.74222222222222,21.806666666666665,50.35888888888889,,,20.287777777777777,,,,,,15.862222222222222,,,21.025555555555556,,,41.64888888888889,,,,,,,,,,9.433333333333334,,59.23222222222223,46.791111111111114,,,,14.437777777777779,22.053333333333335,,69.03,29.304444444444446,15.787777777777778,,
2021-01-07,19.333333333333332,73.86666666666666,,,,,,43.0,14.433333333333334,17.433333333333334,85.0,22.933333333333334,52.36666666666667,,,18.3,4.633333333333334,,,,,15.633333333333333,,,21.666666666666668,,,40.833333333333336,,,,,,,,,4.233333333333333,8.466666666666667,,58.46666666666667,47.2,,,,14.033333333333333,21.4,,61.46666666666667,30.433333333333334,14.5,,,19.44888888888889,73.95222222222222,,,,,,44.967777777777776,15.558888888888891,18.61888888888889,91.4011111111111,21.85111111111111,50.483333333333334,,,20.202222222222222,,,,,,15.866666666666669,,,21.10222222222222,,,41.57333333333334,,,,,,,,,,9.347777777777777,,59.330000000000005,46.8,,,,14.406666666666666,22.07888888888889,,68.72,29.40111111111111,15.656666666666668,,
2021-01-08,19.466666666666665,73.26666666666667,,,,,,43.06666666666667,14.5,17.166666666666668,85.53333333333333,23.133333333333333,52.5,,,18.6,4.633333333333334,,,,,15.833333333333334,,,21.933333333333334,,,40.86666666666667,,,,,,,,,4.333333333333333,8.666666666666666,,58.4,46.166666666666664,,,,14.233333333333333,20.933333333333334,,61.3,30.8,14.8,,,19.431111111111115,74.09222222222222,,,,,,44.90111111111112,15.503333333333334,18.547777777777775,91.11,21.902222222222225,50.59222222222222,,,20.124444444444446,,,,,,15.87888888888889,,,21.180000000000003,,,41.51,,,,,,,,,,9.275555555555554,,59.40555555555556,46.763333333333335,,,,14.392222222222221,22.071111111111108,,68.43222222222222,29.50777777777778,15.547777777777776,,
2021-01-09,19.133333333333333,72.73333333333333,,,,,,41.93333333333333,14.266666666666667,17.333333333333332,85.0,23.8,53.333333333333336,,,18.233333333333334,4.633333333333334,,,,,15.066666666666666,,,21.766666666666666,,,41.6,,,,,,,,,4.3,8.533333333333333,,57.166666666666664,46.3,,,,14.0,20.533333333333335,,60.7,30.6,14.833333333333334,,,19.39888888888889,74.20333333333335,,,,,,44.76333333333333,15.433333333333334,18.47888888888889,90.77222222222223,21.966666666666665,50.70555555555555,,,20.023333333333333,,,,,,15.851111111111113,,,21.236666666666668,,,41.49555555555556,,,,,,,,,,9.202222222222222,,59.41555555555556,46.74,,,,14.360000000000001,22.04222222222222,,68.09444444444445,29.58111111111111,15.433333333333334,,
2021-01-10,19.366666666666667,72.13333333333334,,,,,,41.333333333333336,13.8,17.2,84.2,24.1,53.733333333333334,,,18.133333333333333,4.433333333333334,,,,,15.266666666666667,,,21.666666666666668,,,41.4,,,,,,,,,4.1,8.633333333333333,,56.266666666666666,45.266666666666666,,,,13.466666666666667,20.2,,59.86666666666667,30.966666666666665,14.466666666666667,,,19.380000000000003,74.26666666666667,,,,,,44.59222222222222,15.34,18.4,90.37555555555555,22.04222222222222,50.824444444444445,,,19.92111111111111,,,,,,15.825555555555555,,,21.272222222222222,,,41.48444444444444,,,,,,,,,,9.135555555555555,,59.373333333333335,46.65777777777778,,,,14.30111111111111,21.99,,67.71333333333334,29.653333333333332,15.296666666666665,,
2021-01-11,19.033333333333335,72.6,,,,,,41.666666666666664,13.933333333333334,17.2,83.83333333333333,24.466666666666665,54.2,,,18.566666666666666,4.733333333333333,,,,,16.233333333333334,,,21.933333333333334,,,41.833333333333336,,,,,,,,,4.233333333333333,8.766666666666667,,56.5,44.96666666666667,,,,13.566666666666666,20.133333333333333,,59.43333333333333,31.366666666666667,14.7,,,19.342222222222222,74.32,,,,,,44.43222222222222,15.25888888888889,18.32,89.95,22.123333333333335,50.94111111111111,,,19.84333333333333,,,,,,15.835555555555555,,,21.31777777777778,,,41.48444444444445,,,,,,,,,,9.072222222222221,,59.34111111111111,46.556666666666665,,,,14.24111111111111,21.94222222222222,,67.29777777777777,29.73888888888889,15.183333333333334,,
2021-01-12,19.066666666666666,73.86666666666666,,,,,,41.86666666666667,14.233333333333333,17.766666666666666,83.6,24.5,55.13333333333333,,,19.266666666666666,4.8,,,,,17.233333333333334,,,21.766666666666666,,,41.666666666666664,,,,,,,,,4.366666666666666,8.966666666666667,,56.43333333333333,44.3,,,,14.133333333333333,20.333333333333332,,59.36666666666667,31.933333333333334,14.633333333333333,,,19.30222222222222,74.45444444444443,,,,,,44.28666666666667,15.20111111111111,18.27111111111111,89.53222222222222,22.20111111111111,51.09888888888889,,,19.798888888888886,,,,,,15.894444444444446,,,21.364444444444448,,,41.47888888888888,,,,,,,,,,9.02888888888889,,59.276666666666664,46.44888888888889,,,,14.213333333333335,21.912222222222223,,66.87666666666667,29.854444444444443,15.07777777777778,,
2021-01-13,19.566666666666666,73.06666666666666,,,,,,41.2,14.433333333333334,17.833333333333332,83.73333333333333,25.033333333333335,56.333333333333336,,,19.266666666666666,5.033333333333333,,,,,17.266666666666666,,,21.766666666666666,,,41.2,,,,,,,,,4.366666666666666,9.266666666666667,,55.766666666666666,44.93333333333333,,,,14.5,20.466666666666665,,59.266666666666666,32.03333333333333,15.033333333333333,,,19.294444444444444,74.51,,,,,,44.128888888888895,15.142222222222221,18.214444444444442,89.10444444444444,22.30777777777778,51.30444444444445,,,19.732222222222223,,,,,,15.942222222222222,,,21.39777777777778,,,41.44444444444444,,,,,,,,,,8.998888888888889,,59.17333333333333,46.37555555555556,,,,14.201111111111112,21.878888888888888,,66.44444444444444,29.964444444444442,15.018888888888888,,
2021-01-14,19.866666666666667,72.56666666666666,,,,,,41.46666666666667,14.333333333333334,18.0,84.03333333333333,25.2,56.6,,,18.9,5.066666666666666,,,,,17.6,,,21.666666666666668,,,41.03333333333333,,,,,,,,,4.4,9.466666666666667,,56.0,45.233333333333334,,,,14.2,20.033333333333335,,59.43333333333333,31.966666666666665,15.5,,,19.302222222222223,74.50555555555555,,,,,,43.99222222222223,15.07,18.15888888888889,88.7388888888889,22.416666666666668,51.5,,,19.631111111111114,,,,,,15.983333333333336,,,21.42222222222222,,,41.39555555555555,,,,,,,,,,8.982222222222223,,59.06666666666667,46.31666666666667,,,,14.163333333333334,21.82111111111111,,66.01777777777778,30.055555555555554,14.988888888888889,,
2021-01-15,19.533333333333335,71.93333333333334,,,,,,41.6,14.633333333333333,18.433333333333334,84.43333333333334,24.9,56.36666666666667,,,18.6,5.333333333333333,,,,,18.333333333333332,,,22.1,,,40.733333333333334,,,,,,,,,4.5,9.666666666666666,,55.93333333333333,45.2,,,,14.133333333333333,19.666666666666668,,59.333333333333336,32.43333333333333,15.366666666666667,,,19.294444444444444,74.47555555555554,,,,,,43.87777777777777,15.014444444444445,18.13111111111111,88.41222222222221,22.502222222222223,51.67333333333333,,,19.511111111111113,,,,,,16.067777777777778,,,21.44777777777778,,,41.336666666666666,,,,,,,,,,8.97111111111111,,58.94111111111111,46.277777777777786,,,,14.124444444444444,21.744444444444444,,65.60222222222222,30.17,14.951111111111112,,
2021-01-16,19.933333333333334,70.6,,,,,,41.13333333333333,14.3,18.133333333333333,84.06666666666666,25.133333333333333,57.03333333333333,,,18.233333333333334,5.2,,,,,17.933333333333334,,,22.133333333333333,,,40.6,,,,,,,,,4.5,9.8,,56.06666666666667,45.36666666666667,,,,14.4,19.233333333333334,,58.53333333333333,32.6,15.733333333333333,,,19.29888888888889,74.3711111111111,,,,,,43.75111111111111,14.942222222222224,18.086666666666662,88.09111111111112,22.59333333333333,51.85111111111111,,,19.382222222222218,,,,,,16.135555555555555,,,21.477777777777778,,,41.28777777777778,,,,,,,,,,8.963333333333333,,58.80222222222222,46.24111111111111,,,,14.103333333333332,21.646666666666665,,65.15666666666667,30.298888888888886,14.933333333333334,,
2021-01-17,20.166666666666668,70.36666666666666,,,,,,40.56666666666667,13.966666666666667,18.066666666666666,83.3,24.833333333333332,56.3,,,17.666666666666668,5.233333333333333,,,,,18.033333333333335,,,22.133333333333333,,,40.06666666666667,,,,,,,,,4.6,10.066666666666666,,55.4,45.93333333333333,,,,14.466666666666667,18.8,,56.833333333333336,32.4,15.966666666666667,,,19.314444444444447,74.26,,,,,,43.59333333333334,14.86111111111111,18.04222222222222,87.74333333333333,22.662222222222223,51.97555555555555,,,19.223333333333336,,,,,,16.205555555555556,,,21.503333333333334,,,41.21222222222222,,,,,,,,,,8.966666666666667,,58.62444444444444,46.20777777777778,,,,14.076666666666666,21.52888888888889,,64.62333333333332,30.424444444444443,14.925555555555555,,
2021-01-18,20.233333333333334,69.96666666666667,,,,,,40.8,13.9,18.366666666666667,83.13333333333334,24.633333333333333,56.166666666666664,,,17.8,5.166666666666667,,,,,17.966666666666665,,,22.133333333333333,,,40.3,,,,,,,,,4.8,10.066666666666666,,56.1,46.06666666666667,,,,14.266666666666667,18.8,,56.3,32.9,16.066666666666666,,,19.336666666666666,74.13222222222223,,,,,,43.44666666666667,14.792222222222222,18.025555555555556,87.42333333333333,22.715555555555557,52.09444444444445,,,19.089999999999996,,,,,,16.272222222222222,,,21.538888888888888,,,41.15444444444445,,,,,,,,,4.097777777777778,8.973333333333333,,58.48111111111111,46.18555555555555,,,,14.042222222222222,21.432222222222222,,64.10555555555555,30.564444444444447,14.934444444444443,,
2021-01-19,20.366666666666667,69.76666666666667,,,,,,40.233333333333334,14.166666666666666,18.8,82.63333333333334,25.033333333333335,56.766666666666666,,,18.4,5.1,,,,,19.1,,,22.0,,,41.06666666666667,,,,,,,,,4.8,10.066666666666666,,56.03333333333333,46.13333333333333,,,,14.033333333333333,18.966666666666665,,55.36666666666667,33.06666666666667,16.0,,,19.36888888888889,73.99333333333333,,,,,,43.275555555555556,14.744444444444444,18.025555555555556,87.0888888888889,22.797777777777775,52.24111111111111,,,19.00111111111111,,,,,,16.375555555555554,,,21.568888888888885,,,41.13777777777777,,,,,,,,,4.1288888888888895,8.982222222222221,,58.337777777777774,46.168888888888894,,,,13.99888888888889,21.336666666666666,,63.56333333333334,30.71333333333333,14.94,,
2021-01-20,19.933333333333334,68.5,,,,,,39.266666666666666,14.1,18.966666666666665,82.53333333333333,24.733333333333334,57.03333333333333,,,18.766666666666666,5.033333333333333,,,,,19.766666666666666,,,22.0,,,41.2,,,,,,,,,4.8,10.266666666666667,,55.03333333333333,46.233333333333334,,,,13.866666666666667,18.333333333333332,,54.56666666666667,33.53333333333333,16.3,,,19.38,73.75444444444445,,,,,,43.04888888888889,14.69111111111111,18.026666666666664,86.75666666666667,22.871111111111112,52.39222222222222,,,18.92888888888889,,,,,,16.490000000000002,,,21.592222222222222,,,41.132222222222225,,,,,,,,,4.1611111111111105,9.002222222222224,,58.138888888888886,46.17444444444445,,,,13.96111111111111,21.198888888888884,,62.97888888888888,30.867777777777782,14.96,,
2021-01-21,20.0,66.96666666666667,,,,,,38.8,14.366666666666667,19.333333333333332,82.46666666666667,24.733333333333334,57.06666666666667,,,18.666666666666668,5.266666666666667,,,,,20.433333333333334,,,21.866666666666667,,,40.266666666666666,,,,,,,,,4.9,10.266666666666667,,54.266666666666666,46.1,,,,13.833333333333334,17.7,,54.266666666666666,33.733333333333334,16.066666666666666,,,19.4,73.41666666666667,,,,,,42.79222222222222,14.63777777777778,18.03666666666667,86.42222222222223,22.94,52.52777777777778,,,18.843333333333337,,,,,,16.61,,,21.61111111111111,,,41.07666666666667,,,,,,,,,4.196666666666667,9.023333333333333,,57.90555555555555,46.16777777777778,,,,13.927777777777779,21.017777777777777,,62.38777777777777,31.023333333333333,14.973333333333333,,
2021-01-22,19.933333333333334,66.36666666666666,,,,,,38.233333333333334,14.6,19.533333333333335,83.16666666666667,25.433333333333334,58.266666666666666,,,19.366666666666667,5.5,,,,,21.566666666666666,,,22.233333333333334,,,40.733333333333334,,,,,,,,,5.1,10.233333333333333,,54.1,46.5,,,,14.066666666666666,17.6,,54.06666666666667,34.0,16.233333333333334,,,19.42666666666667,73.0488888888889,,,,,,42.52777777777778,14.602222222222222,18.05666666666667,86.1088888888889,23.046666666666667,52.72,,,18.790000000000003,,,,,,16.774444444444445,,,21.65,,,41.041111111111114,,,,,,,,,4.2411111111111115,9.04888888888889,,57.65,46.18222222222222,,,,13.912222222222223,20.84,,61.787777777777784,31.181111111111115,15.0,,
2021-01-23,19.733333333333334,66.5,,,,,,37.766666666666666,14.5,19.7,84.16666666666667,26.2,59.5,,,19.5,5.333333333333333,,,,,21.833333333333332,,,22.2,,,40.733333333333334,,,,,,,,,5.166666666666667,10.133333333333333,,54.43333333333333,46.56666666666667,,,,14.066666666666666,17.233333333333334,,55.06666666666667,34.1,16.366666666666667,,,19.443333333333335,72.69777777777777,,,,,,42.25333333333333,14.568888888888889,18.086666666666666,85.85777777777777,23.19888888888889,52.992222222222225,,,18.768888888888892,,,,,,16.95888888888889,,,21.685555555555556,,,41.016666666666666,,,,,,,,,4.2877777777777775,9.07777777777778,,57.42888888888889,46.19111111111111,,,,13.907777777777778,20.653333333333332,,61.28666666666667,31.33222222222222,15.037777777777778,,
2021-01-24,20.2,67.33333333333333,,,,,,37.833333333333336,14.733333333333333,19.8,85.1,26.7,60.43333333333333,,,19.566666666666666,5.5,,,,,22.4,,,22.533333333333335,,,41.166666666666664,,,,,,,,,5.166666666666667,10.2,,55.56666666666667,47.06666666666667,,,,14.366666666666667,17.4,,55.733333333333334,34.53333333333333,16.733333333333334,,,19.485555555555553,72.46000000000001,,,,,,42.00888888888889,14.552222222222222,18.14,85.68555555555557,23.377777777777776,53.32555555555555,,,18.772222222222222,4.756666666666666,,,,,17.17888888888889,,,21.736666666666668,,,41.016666666666666,,,,,,,,,4.336666666666667,9.117777777777778,,57.30888888888889,46.21222222222222,,,,13.925555555555555,20.488888888888887,,60.8688888888889,31.52,15.095555555555555,,
2021-01-25,20.266666666666666,68.43333333333334,,,,,,37.766666666666666,15.1,20.0,86.73333333333333,26.833333333333332,61.03333333333333,,,20.266666666666666,5.7,,,,,23.166666666666668,,,22.7,,,41.2,,,,,,,,,5.333333333333333,10.433333333333334,,55.46666666666667,46.96666666666667,,,,14.766666666666667,17.766666666666666,,55.9,35.333333333333336,16.733333333333334,,,19.529999999999998,72.22444444444446,,,,,,41.751111111111115,14.53888888888889,18.197777777777777,85.56444444444445,23.556666666666665,53.681111111111115,,,18.79444444444444,4.8066666666666675,,,,,17.41777777777778,,,21.795555555555556,,,41.00666666666666,,,,,,,,,4.392222222222221,9.16777777777778,,57.14666666666667,46.24444444444444,,,,13.958888888888888,20.336666666666666,,60.46444444444444,31.72222222222222,15.152222222222223,,
2021-01-26,20.166666666666668,68.96666666666667,,,,,,37.666666666666664,15.4,20.466666666666665,87.7,27.3,62.6,,,21.133333333333333,5.833333333333333,,,,,23.666666666666668,,,22.566666666666666,,,41.5,,,,,,,,,5.3,10.466666666666667,,55.96666666666667,46.96666666666667,,,,14.933333333333334,17.866666666666667,,56.5,36.333333333333336,17.033333333333335,,,19.564444444444447,72.03,,,,,,41.50222222222222,14.556666666666667,18.27888888888889,85.50666666666666,23.76,54.11,,,18.860000000000003,4.863333333333332,,,,,17.67777777777778,,,21.84888888888889,,,41.01222222222222,,,,,,,,,4.447777777777778,9.224444444444442,,57.02,46.269999999999996,,,,13.998888888888889,20.18777777777778,,60.10777777777778,31.97666666666667,15.231111111111112,,
2021-01-27,19.966666666666665,67.96666666666667,,,,,,37.46666666666667,15.3,20.3,86.96666666666667,27.333333333333332,63.53333333333333,,,21.366666666666667,5.866666666666666,,,,,24.2,,,22.6,,,41.3,,,,,,,,,5.333333333333333,10.833333333333334,,56.166666666666664,47.0,,,,14.866666666666667,17.7,,56.0,36.0,17.2,,,19.592222222222222,71.75222222222222,,,,,,41.23444444444444,14.564444444444444,18.347777777777775,85.41222222222221,23.973333333333333,54.59666666666667,,,18.919999999999998,4.917777777777777,,,,,17.95888888888889,,,21.903333333333332,,,40.985555555555564,,,,,,,,,4.498888888888889,9.297777777777778,,56.90111111111111,46.29222222222222,,,,14.033333333333333,20.018888888888892,,59.72,32.19111111111111,15.328888888888889,,
2021-01-28,20.5,67.83333333333333,,,,,,38.1,15.466666666666667,20.4,87.73333333333333,27.866666666666667,65.06666666666666,,,21.633333333333333,6.0,,,,,25.2,,,22.433333333333334,,,42.166666666666664,,,,,,,,,5.333333333333333,11.233333333333333,,56.2,47.266666666666666,,,,15.1,17.8,,56.36666666666667,36.03333333333333,17.166666666666668,,,19.655555555555555,71.44888888888889,,,,,,41.014444444444436,14.567777777777776,18.415555555555553,85.35555555555557,24.20888888888889,55.15444444444445,,,18.96888888888889,4.978888888888889,,,,,18.273333333333333,,,21.93111111111111,,,40.99444444444444,,,,,,,,,4.5488888888888885,9.389999999999999,,56.778888888888886,46.337777777777774,,,,14.08111111111111,19.846666666666668,,59.370000000000005,32.388888888888886,15.423333333333336,,
2021-01-29,20.333333333333332,68.0,,,,,,37.5,15.366666666666667,20.7,87.9,28.733333333333334,66.1,,,21.833333333333332,6.0,,,,,26.0,,,22.9,,,42.93333333333333,,,,,,,,,5.466666666666667,10.966666666666667,,56.3,47.56666666666667,,,,14.866666666666667,17.766666666666666,,57.1,37.13333333333333,17.2,,,19.697777777777777,71.1611111111111,,,,,,40.79333333333333,14.563333333333333,18.511111111111113,85.32666666666667,24.47888888888889,55.75555555555555,,,19.027777777777775,5.043333333333333,,,,,18.624444444444446,,,21.98,,,41.05444444444445,,,,,,,,,4.6033333333333335,9.46888888888889,,56.67666666666666,46.39666666666667,,,,14.118888888888888,19.675555555555555,,59.05111111111111,32.62444444444444,15.525555555555558,,
